Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,clean_text,normalized_comment,stopword_clean
USER Kangen dg kediktatorannya & kebodohannya jd antek USA membohongi rakyat demi kepentingan asing rampas SDA & perkaya diri,1,0,1,0,0,0,0,0,1,1,0,0,kangen dg kediktatorannya kebodohannya jd antek usa membohongi rakyat demi kepentingan asing rampas sda perkaya diri,kangen dg kediktatorannya kebodohannya jadi antek usa membohongi rakyat demi kepentingan asing rampas sda perkaya diri,kangen dg kediktatorannya kebodohannya antek usa membohongi rakyat demi kepentingan asing rampas sda perkaya diri
ada yang mau kirim foto kontol gak nich ##sange #CHATSEX',0,1,0,0,0,0,0,0,0,0,0,0,ada yang mau kirim foto kontol gak nich sange chatsex,ada yang ingin kirim foto kontol tidak nich sange chatsex,ada ingin kirim foto kontol tidak nich sange chatsex
umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...,1,1,0,1,1,0,0,0,0,0,1,0,umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...,umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...,umat agama islam dijakarta sangat haram sangat najis sekali ahok kafir kristen...
USER USER USER Nih kacung nya aseng bunyi \xf0\x9f\x91\x86',1,1,1,0,0,0,0,0,1,1,0,0,nih kacung nya aseng bunyi,nih kacung nya aseng bunyi,kacung aseng bunyi
"USER yg penting gronbrekeng, gunting pita,; manajemen proyek tahap2nya lewatin aj lah; KEAHLIAN CEBONG HANYA 1, TUKANG TIPU !!!; cebong mah gitu, goblok nggak ketulungan. Plonga plongo mengakibatkan optimisme berlebihan; ; #2019GantiPresiden #Plo",1,1,0,1,0,0,0,0,1,0,1,0,"yg penting gronbrekeng, gunting pita, manajemen proyek tahap2nya lewatin aj lah keahlian cebong hanya 1, tukang tipu !!! cebong mah gitu, goblok nggak ketulungan. plonga plongo mengakibatkan optimisme berlebihan 2019gantipresiden plo","yang penting gronbrekeng, gunting pita, manajemen proyek tahap2nya lewatin aj lah keahlian cebong hanya 1, tukang tipu !!! cebong mah gitu, goblok tidak ketulungan. plonga plongo mengakibatkan optimisme berlebihan 2019gantipresiden plo","penting gronbrekeng, gunting pita, manajemen proyek tahap2nya lewatin aj keahlian cebong 1, tukang tipu !!! cebong mah gitu, goblok tidak ketulungan. plonga plongo mengakibatkan optimisme berlebihan 2019gantipresiden plo"
Subhanallah...aamiin yra..Insya Allah diijabah Allah swt,0,0,0,0,0,0,0,0,0,0,0,0,subhanallah...aamiin yra..insya allah diijabah allah swt,subhanallah...aamiin yra..insya allah diijabah allah swt,subhanallah...aamiin yra..insya allah diijabah allah swt
"USER Assalamualaikum..\nsiapa yg bela kresten penyembah bangke yesus busuk itu, ga ada satupun yg bela kresten yg bodoh itu.'",1,1,0,1,1,0,0,0,0,0,1,0,"assalamualaikum.. siapa yg bela kresten penyembah bangke yesus busuk itu, ga ada satupun yg bela kresten yg bodoh itu.","assalamualaikum.. siapa yang bela kresten penyembah bangke yesus busuk itu, tidak ada satupun yang bela kresten yang bodoh itu.","assalamualaikum.. siapa bela kresten penyembah bangke yesus busuk itu, tidak ada satupun bela kresten bodoh itu."
"Mereka orang-orang musyrik menjadikan jin sebagai sekutu-sekutu Allah, padahal Allah yang menciptakan jin-jin itu (QS 6;100)",0,0,0,0,0,0,0,0,0,0,0,0,"mereka orang-orang musyrik menjadikan jin sebagai sekutu-sekutu allah, padahal allah yang menciptakan jin-jin itu qs 6 100","mereka orang-orang musyrik menjadikan jin sebagai sekutu-sekutu allah, padahal allah yang menciptakan jin-jin itu qs 6 100","mereka orang-orang musyrik menjadikan jin sebagai sekutu-sekutu allah, padahal allah menciptakan jin-jin qs 6 100"
RT USER: Benamkan Batang kontol mu ke dalam pepek ku syg ohhhh ahhhh anjingggg URL,0,1,0,0,0,0,0,0,0,0,0,0,benamkan batang kontol mu ke dalam pepek ku syg ohhhh ahhhh anjingggg,benamkan batang kontol mu ke dalam pepek ku syg ohhhh ahhhh anjingggg,benamkan batang kontol pepek syg ohhhh ahhhh anjingggg
"USER USER USER Terang benderang Boediono berkeinginan menjadi Wapres saat itu, dzholimnya dia membohongi rakyat bahkan anak buahnya dengan menutupi seakan ekonomi Indonesia pasti runtuh jika tdk menyelamatka bank Century. Bung RR ba",1,0,1,0,0,0,0,0,1,1,0,0,"terang benderang boediono berkeinginan menjadi wapres saat itu, dzholimnya dia membohongi rakyat bahkan anak buahnya dengan menutupi seakan ekonomi indonesia pasti runtuh jika tdk menyelamatka bank century. bung rr ba","terang benderang boediono berkeinginan menjadi wapres saat itu, dzholimnya dia membohongi rakyat bahkan anak buahnya dengan menutupi seakan ekonomi indonesia pasti runtuh jika tidak menyelamatka bank century. bung rr ba","terang benderang boediono berkeinginan menjadi wapres saat itu, dzholimnya dia membohongi rakyat anak buahnya menutupi seakan ekonomi indonesia pasti runtuh tidak menyelamatka bank century. bung rr ba"
USER Iman cebong penjilat ...gk kaget.',1,1,1,0,0,0,0,0,1,1,0,0,iman cebong penjilat ...gk kaget.,iman cebong penjilat ...gk kaget.,iman cebong penjilat ...gk kaget.
USER Ngancem pembunuhan itu gak bakalan pernah lucu. Mana yg diancem Presiden pula... Bloon banget sih. Tuntut pidana seberat2nya pak... USER',1,1,1,0,0,0,0,0,1,0,0,1,ngancem pembunuhan itu gak bakalan pernah lucu. mana yg diancem presiden pula... bloon banget sih. tuntut pidana seberat2nya pak...,ngancem pembunuhan itu tidak bakalan pernah lucu. mana yang diancem presiden pula... bloon banget sih. tuntut pidana seberat2nya pak...,ngancem pembunuhan tidak bakalan pernah lucu. mana diancem presiden pula... bloon banget sih. tuntut pidana seberat2nya pak...
USER bodo mamat gue ngambek bodo mamat gue ngambek URL,0,1,0,0,0,0,0,0,0,0,0,0,bodo mamat gue ngambek bodo mamat gue ngambek,bodo mamat saya ngambek bodo mamat saya ngambek,bodo mamat saya ngambek bodo mamat saya ngambek
Emil Dardak Pemimpin Milenial Calon Wakil Gubernur Jawa Timur,0,0,0,0,0,0,0,0,0,0,0,0,emil dardak pemimpin milenial calon wakil gubernur jawa timur,emil dardak pemimpin milenial calon wakil gubernur jawa timur,emil dardak pemimpin milenial calon wakil gubernur jawa timur
Wow terciduk satu persatu tim sukses anies sandi ada yg jualan fitnah,1,0,1,0,0,0,0,0,1,1,0,0,wow terciduk satu persatu tim sukses anies sandi ada yg jualan fitnah,wow terciduk satu persatu tim sukses anies sandi ada yang jualan fitnah,wow terciduk satu persatu tim sukses anies sandi ada jualan fitnah
USER USER USER Masa aku dibilang buaya? : (',0,0,0,0,0,0,0,0,0,0,0,0,masa aku dibilang buaya?,masa aku dibilang buaya?,masa aku dibilang buaya?
"USER Wah tontonannya \xf0\x9f\x91\x8c, jadi pengen ngobrol bareng. Coba tonton The Boy in The Stripped Pajama juga, tentang kamp Yahudi.'",0,0,0,0,0,0,0,0,0,0,0,0,"wah tontonannya , jadi pengen ngobrol bareng. coba tonton the boy in the stripped pajama juga, tentang kamp yahudi.","wah tontonannya , jadi pengen ngobrol bareng. coba tonton the boy in the stripped pajama juga, tentang kamp yahudi.","wah tontonannya pengen ngobrol bareng. coba tonton the boy in the stripped pajama juga, kamp yahudi."
"Pndukung USER spt ARB, SDA adl org2 BEJAD tabiatnya kasar termasuk org ini &gt;&gt; USER &lt;&lt; DASAR Anjing!!'",1,1,0,1,0,0,0,0,1,0,1,0,"pndukung spt arb, sda adl org2 bejad tabiatnya kasar termasuk org ini dasar anjing!!","pndukung spt arb, sda adl org2 bejad tabiatnya kasar termasuk orang ini dasar anjing!!","pndukung spt arb, sda adl org2 bejad tabiatnya kasar termasuk orang dasar anjing!!"
USER Cara apaapun yg dilakukan PSI tak akan laku di Indonesia....\nRakyat tahu PSI itu agen komunis....!!!',1,0,0,1,0,1,0,0,0,0,1,0,cara apaapun yg dilakukan psi tak akan laku di indonesia.... rakyat tahu psi itu agen komunis....!!!,cara apaapun yang dilakukan psi tak akan laku di indonesia.... rakyat tahu psi itu agen komunis....!!!,cara apaapun dilakukan psi tak laku indonesia.... rakyat tahu psi agen komunis....!!!
USER Aparat keparat .. Biadaaaaa,1,1,0,1,0,0,0,0,1,0,1,0,aparat keparat .. biadaaaaa,aparat keparat .. biadaaaaa,aparat keparat biadaaaaa
USER Nate bocah kontol goblok sontoloyo kepala getel sial asu brengset',1,1,1,0,0,0,0,1,0,1,0,0,nate bocah kontol goblok sontoloyo kepala getel sial asu brengset,nate bocah kontol goblok sontoloyo kepala getel sial asu brengset,nate bocah kontol goblok sontoloyo kepala getel sial asu brengset
"22. Kedudukan syariat Islam sama rendahnya dengan sumber perundangan lain semisal budaya, tradisi dan hawa nafsu manusia. | #PerempuanMuliadenganIslam",0,0,0,0,0,0,0,0,0,0,0,0,"kedudukan syariat islam sama rendahnya dengan sumber perundangan lain semisal budaya, tradisi dan hawa nafsu manusia. perempuanmuliadenganislam","kedudukan syariat islam sama rendahnya dengan sumber perundangan lain semisal budaya, tradisi dan hawa nafsu manusia. perempuanmuliadenganislam","kedudukan syariat islam sama rendahnya sumber perundangan lain semisal budaya, tradisi hawa nafsu manusia. perempuanmuliadenganislam"
"Sebenarnya gerakan lepas hijab sdh lama di Saudi. Thn 2014, fatwa ulama terkemuka di Saudi ini menyatakan, wanita ga perlu pake jilbab, boleh pake make up, boleh posting foto ke sosmed..; ; Di Saudi trendnya lepas jilbab, di Indonesia malah semakin membung",0,0,0,0,0,0,0,0,0,0,0,0,"sebenarnya gerakan lepas hijab sdh lama di saudi. thn 2014, fatwa ulama terkemuka di saudi ini menyatakan, wanita ga perlu pake jilbab, boleh pake make up, boleh posting foto ke sosmed.. di saudi trendnya lepas jilbab, di indonesia malah semakin membung","sebenarnya gerakan lepas hijab sudah lama di saudi. thn 2014, fatwa ulama terkemuka di saudi ini menyatakan, wanita tidak perlu pake jilbab, boleh pake make up, boleh posting foto ke sosmed.. di saudi trendnya lepas jilbab, di indonesia malah semakin membung","gerakan lepas hijab lama saudi. thn 2014, fatwa ulama terkemuka saudi menyatakan, wanita tidak perlu pake jilbab, pake make up, posting foto sosmed.. saudi trendnya lepas jilbab, indonesia malah semakin membung"
USER USER USER USER Sya jg ga terlalu suka dgn rezim yg skrg tp sikap2 ancam angkat senjata yg terindikasi merongrong merah putih jg tdk boleh makanya tahun depan pastikan Indonesia memiliki pemimpin yg jiwa nasionalisme,0,0,0,0,0,0,0,0,0,0,0,0,sya jg ga terlalu suka dgn rezim yg skrg tp sikap2 ancam angkat senjata yg terindikasi merongrong merah putih jg tdk boleh makanya tahun depan pastikan indonesia memiliki pemimpin yg jiwa nasionalisme,sya juga tidak terlalu suka dengan rezim yang skrg tapi sikap2 ancam angkat senjata yang terindikasi merongrong merah putih juga tidak boleh makanya tahun depan pastikan indonesia memiliki pemimpin yang jiwa nasionalisme,sya juga tidak terlalu suka rezim skrg tapi sikap2 ancam angkat senjata terindikasi merongrong merah putih juga tidak makanya tahun depan pastikan indonesia memiliki pemimpin jiwa nasionalisme
Kedekatan lawyer satu merk yg dipakai pada lampu JPU di DKI dgn Ahok gubernur saat itu dduga menjadi alasan terpilihnya satu merk tersebut,1,0,1,0,0,0,0,0,1,1,0,0,kedekatan lawyer satu merk yg dipakai pada lampu jpu di dki dgn ahok gubernur saat itu dduga menjadi alasan terpilihnya satu merk tersebut,kedekatan lawyer satu merk yang dipakai pada lampu jpu di dki dengan ahok gubernur saat itu dduga menjadi alasan terpilihnya satu merk tersebut,kedekatan lawyer satu merk dipakai lampu jpu dki ahok gubernur saat dduga menjadi alasan terpilihnya satu merk
"Istilah Kecebong kampret diharapkan hilang dari jagat dunia maya, istilah kofar kafir-sesat menyesatkan bgmn A? #edisingadukaAa USER'",1,1,0,1,0,0,0,0,1,0,1,0,"istilah kecebong kampret diharapkan hilang dari jagat dunia maya, istilah kofar kafir-sesat menyesatkan bgmn a? edisingadukaaa","istilah kecebong kampret diharapkan hilang dari jagat dunia maya, istilah kofar kafir-sesat menyesatkan bgmn a? edisingadukaaa","istilah kecebong kampret diharapkan hilang jagat dunia maya, istilah kofar kafir-sesat menyesatkan bgmn a? edisingadukaaa"
USER Hahahaha makin ketauan ni cebong mau sembunyi di balik kebegoannya... \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',1,1,1,0,0,0,0,0,1,1,0,0,hahahaha makin ketauan ni cebong mau sembunyi di balik kebegoannya...,hahahaha makin ketauan ni cebong ingin sembunyi di balik kebegoannya...,hahahaha makin ketauan ni cebong ingin sembunyi balik kebegoannya...
Hay..Guys..Kita Lihat Yo..! Siapa Sebenarnya yg diSebut Pasukan Nasi Bungkus itu..? Yo kita Buktikan..Kalian bs buuktikan..! jg lupa Gass Pool lg yo..#2019GantiPresiden nya..sip.!,1,0,0,1,0,0,0,0,1,0,1,0,hay..guys..kita lihat yo..! siapa sebenarnya yg disebut pasukan nasi bungkus itu..? yo kita buktikan..kalian bs buuktikan..! jg lupa gass pool lg yo.. 2019gantipresiden nya..sip.!,hay..guys..kita lihat yo..! siapa sebenarnya yang disebut pasukan nasi bungkus itu..? yo kita buktikan..kalian bisa buuktikan..! juga lupa tidak pool lg yo.. 2019gantipresiden nya..sip.!,hay..guys..kita lihat yo..! siapa disebut pasukan nasi bungkus itu..? yo kita buktikan..kalian bisa buuktikan..! juga lupa tidak pool lg yo.. 2019gantipresiden nya..sip.!
USER Bubarkan DPr,1,0,0,1,0,0,0,0,1,0,0,1,bubarkan dpr,bubarkan dpr,bubarkan dpr
Gpp biar sekalian aja hancurkan rezimnya USER URL,1,0,1,0,0,0,0,0,1,0,0,1,gpp biar sekalian aja hancurkan rezimnya,gpp biar sekalian saja hancurkan rezimnya,gpp biar sekalian hancurkan rezimnya
"Ekspor Indonesia naik tajam pada bulan Maret 2018. Naik 10.24% dibandingkan dengan bulan Februari 2018. Terjadi surplus perdagangan sebesar 1, 09 miliar Dollar. Mudah2an ini menjadi pertanda bangkitnya kembali ekonomi Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,"ekspor indonesia naik tajam pada bulan maret 2018. naik 10.24 dibandingkan dengan bulan februari 2018. terjadi surplus perdagangan sebesar 1, 09 miliar dollar. mudah2an ini menjadi pertanda bangkitnya kembali ekonomi indonesia","ekspor indonesia naik tajam pada bulan maret 2018. naik 10.24 dibandingkan dengan bulan februari 2018. terjadi surplus perdagangan sebesar 1, 09 miliar dollar. mudah2an ini menjadi pertanda bangkitnya kembali ekonomi indonesia","ekspor indonesia naik tajam bulan maret 2018. naik 10.24 dibandingkan bulan februari 2018. terjadi surplus perdagangan sebesar 1, 09 miliar dollar. mudah2an menjadi pertanda bangkitnya kembali ekonomi indonesia"
"RT USER: USER Tadi ada di IG. Yaudah lah ya jd aku narik tmn2 aja terus bahas Bakso disana, abs itu kan aku perhatian aku blg mas\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,"tadi ada di ig. yaudah lah ya jd aku narik tmn2 aja terus bahas bakso disana, abs itu kan aku perhatian aku blg mas","tadi ada di ig. yaudah lah ya jadi aku narik tmn2 saja terus bahas bakso disana, abs itu kan aku perhatian aku blg mas","tadi ada ig. yaudah aku narik tmn2 terus bahas bakso disana, abs aku perhatian aku blg mas"
Ganyang PKI Anjing. URL,1,1,0,1,0,1,0,0,0,0,0,1,ganyang pki anjing.,ganyang pki anjing.,ganyang pki anjing.
USER Waktu rapat di DPR USER ketiduran \xf0\x9f\x98\x85\xf0\x9f\x98\x85',0,0,0,0,0,0,0,0,0,0,0,0,waktu rapat di dpr ketiduran,waktu rapat di dpr ketiduran,waktu rapat dpr ketiduran
Budak2 twitter zaman kini memang wajib belajar pendidikan quran sunnah: gejala mempersendakan agama,0,0,0,0,0,0,0,0,0,0,0,0,budak2 twitter zaman kini memang wajib belajar pendidikan quran sunnah gejala mempersendakan agama,budak2 twitter zaman kini memang wajib belajar pendidikan quran sunnah gejala mempersendakan agama,budak2 twitter zaman kini memang wajib belajar pendidikan quran sunnah gejala mempersendakan agama
saja throwback lagu zaman sekolah \xf0\x9f\x98\x82 cinta monyet konon\nURL,0,0,0,0,0,0,0,0,0,0,0,0,saja throwback lagu zaman sekolah cinta monyet konon url,saja throwback lagu zaman sekolah cinta monyet konon url,throwback lagu zaman sekolah cinta monyet konon url
Wusu gua bom ya lu. Mentab gua rame ama dia doang ekwkwkw',0,0,0,0,0,0,0,0,0,0,0,0,wusu gua bom ya lu. mentab gua rame ama dia doang ekwkwkw,wusu saya bom ya lu. mentab saya rame ama dia doang ekwkwkw,wusu saya bom lu. mentab saya rame ama dia ekwkwkw
"Kang USER ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat Jabar. URL",1,0,0,1,1,0,0,0,0,0,1,0,"kang ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat jabar.","kang ,fakta hari ini,partai pendukung si penista agama sangat dibenci rakyat,termasuk rakyat jabar.","kang ,fakta hari ini,partai pendukung penista agama sangat dibenci rakyat,termasuk rakyat jabar."
"USER Sebenernya yang cacat itu anaknya, jadi anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana\xf0\x9f\x98\x85'",0,0,0,0,0,0,0,0,0,0,0,0,"sebenernya yang cacat itu anaknya, jadi anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana","sebenernya yang cacat itu anaknya, jadi anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana","sebenernya cacat anaknya, anaknya kaya ngasih tau kondisi dia biar tau reaksi orang tuanya dulu gimana"
WKWKWKWKWKWKWKWKKWKWKWKWKWKWKWKKW kirain anjing main golf URL,0,0,0,0,0,0,0,0,0,0,0,0,wkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkkw kirain anjing main golf,wkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkkw kirain anjing main golf,wkwkwkwkwkwkwkwkkwkwkwkwkwkwkwkkw kirain anjing main golf
"Insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. #2019GantiPresiden",1,0,1,0,0,0,0,0,1,1,0,0,"insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. 2019gantipresiden","insyaallah tgk, sudah kita lihat pengalaman saat ini, kepentingan umat disepelekan. 2019gantipresiden","insyaallah tgk, kita lihat pengalaman saat ini, kepentingan umat disepelekan. 2019gantipresiden"
Sumpah bego bgt sih kesel gue. Kenapa ada org yg vote makhluk kayak Sandiaga Uno coba. Oh agama,1,1,1,0,0,0,0,0,1,1,0,0,sumpah bego bgt sih kesel gue. kenapa ada org yg vote makhluk kayak sandiaga uno coba. oh agama,sumpah bego banget sih kesel gue. kenapa ada orang yang vote makhluk kayak sandiaga uno coba. oh agama,sumpah bego banget kesel gue. kenapa ada orang vote makhluk kayak sandiaga uno coba. agama
RT USER: Nonton drama korea sambil #ngentot ~ #ewean #memek #memekbasah #jilmek #toket #toketmulus #kontol #bispak #binal #bokep #po\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0,nonton drama korea sambil ngentot ewean memek memekbasah jilmek toket toketmulus kontol bispak binal bokep po,nonton drama korea sambil ngentot ewean memek memekbasah jilmek toket toketmulus kontol bispak binal bokep po,nonton drama korea sambil ngentot ewean memek memekbasah jilmek toket toketmulus kontol bispak binal bokep po
Sejarah PKI. Antek komunis lg sok tersiksa URL,1,0,0,1,0,1,0,0,0,0,1,0,sejarah pki. antek komunis lg sok tersiksa,sejarah pki. antek komunis lg sok tersiksa,sejarah pki. antek komunis lg sok tersiksa
